FPR,TPR,Threshold
0.06568067108664685,0.8902439024390244,0.22343522561863174
0.06588467017216819,0.8922764227642277,0.22291993720565148
0.06637708175790936,0.8922764227642277,0.21595982142857142
0.066647908130067,0.8922764227642277,0.20842824601366744
0.0685999683449695,0.8922764227642277,0.1992956619177205
0.06989079014473383,0.8922764227642277,0.19156242335050283
0.07024251270597752,0.8922764227642277,0.18864908073541167
0.07039375340731231,0.8922764227642277,0.18233082706766918
0.07123437032868474,0.8922764227642277,0.18154196733763767
0.07141726606053145,0.8922764227642277,0.18101933216168717
0.07232471026854018,0.8922764227642277,0.18013856812933027
0.07322160279971159,0.8922764227642277,0.174435542607429
0.07611276225313472,0.8922764227642277,0.1648196180146192
0.07715737826002848,0.8922764227642277,0.16184971098265896
0.07813164975467352,0.8922764227642277,0.1588785046728972
0.07822661484620931,0.8943089430894309,0.15053763440860216
0.07914812795666779,0.8943089430894309,0.14212678936605316
0.07944357490811248,0.8943089430894309,0.14145810663764963
0.08032991576244658,0.8943089430894309,0.14037494284407864
0.08167701317200991,0.8963414634146342,0.1397730417935234
0.08188101225753126,0.8963414634146342,0.13495934959349593
0.08195487399539243,0.8963414634146342,0.1347517730496454
0.08214832140407646,0.8963414634146342,0.1332116788321168
0.0828376976241141,0.8963414634146342,0.13196635120925343
0.08464203436329423,0.8963414634146342,0.1304100227790433
0.08507113588801153,0.8963414634146342,0.12979591836734694
0.08598913177285757,0.8983739837398373,0.1279300754866905
0.08654837064523505,0.8983739837398373,0.12522150029533372
0.09087104092292,0.8983739837398373,0.12418677427324384
0.09142676256968503,0.8983739837398373,0.12405609492988134
0.0928723422963966,0.8983739837398373,0.12389380530973451
0.09353358071153474,0.9004065040650406,0.12374886260236578
0.09663225647609167,0.9004065040650406,0.12167998272511336
0.09893252202662539,0.9004065040650406,0.12053947738128688
0.0996183810210506,0.9004065040650406,0.11755725190839694
0.10040623955823647,0.9004065040650406,0.11735941320293398
0.10066299702794436,0.9004065040650406,0.11731044349070101
0.10149306227247946,0.9024390243902439,0.11729055258467024
0.10208043894975644,0.9024390243902439,0.1138676844783715
0.10544642386085855,0.9044715447154471,0.11102449888641426
0.10605842111742257,0.9044715447154471,0.11072056239015818
0.10686386578267063,0.9044715447154471,0.1096528365791702
0.109491233315161,0.9065040650406504,0.10848099553631814
0.1101489545046867,0.9065040650406504,0.10710659898477157
0.1103107468828588,0.9085365853658537,0.10275689223057644
0.11035647081582048,0.9085365853658537,0.10194174757281553
0.11149956913986248,0.9085365853658537,0.10162962962962963
0.11244922005522044,0.9085365853658537,0.10063312229256914
0.11490072630708897,0.9085365853658537,0.0992577499636152
0.11593127341153299,0.9085365853658537,0.09924450549450549
0.11791147143133496,0.9105691056910569,0.09810239885427856
0.11853050313912386,0.9105691056910569,0.09734513274336283
0.12061621792729894,0.9126016260162602,0.09458023379383634
0.12104531945201626,0.9126016260162602,0.09398814563928874
0.121477938202346,0.9126016260162602,0.09363636363636364
0.12172062676960414,0.9146341463414634,0.09363295880149813
0.12251200253240244,0.9146341463414634,0.08882783882783883
0.12294462128273217,0.9146341463414634,0.08795900939368062
0.12317324094754058,0.9146341463414634,0.08558558558558559
0.12351089460633452,0.9166666666666666,0.08547008547008547
0.12398572006401351,0.9166666666666666,0.0841959972394755
0.12408771960677417,0.9166666666666666,0.08139534883720931
0.12478413027803668,0.9166666666666666,0.08086680761099366
0.1256528850043086,0.9166666666666666,0.08029465930018416
0.12581116015686827,0.9166666666666666,0.07846715328467153
0.1260046075655523,0.9166666666666666,0.07723577235772358
0.12607846930341346,0.9166666666666666,0.07657657657657657
0.1283857693051721,0.9166666666666666,0.07543307086614173
0.12887114643968836,0.9166666666666666,0.0751131221719457
0.13115734308777235,0.9166666666666666,0.0751008064516129
0.13187133988709707,0.9166666666666666,0.07411444141689373
0.13264864674744561,0.9166666666666666,0.07385591300407793
0.13272250848530678,0.9166666666666666,0.07339449541284404
0.1331902994917609,0.9166666666666666,0.07318695941450433
0.1333345057418708,0.9166666666666666,0.07241379310344828
0.13387967571179854,0.9166666666666666,0.06966434452184928
0.13441077677927651,0.9166666666666666,0.06737120211360634
0.13780841672089056,0.9166666666666666,0.066954404603807
0.13973233913089356,0.9186991869918699,0.06669214599656029
0.1399644760213144,0.9186991869918699,0.06495263870094722
0.14050261154001722,0.9186991869918699,0.06487695749440715
0.1408719202293231,0.9186991869918699,0.06486486486486487
0.1415085380651742,0.9186991869918699,0.06438275251033668
0.14190598455937956,0.9186991869918699,0.06429192006950478
